Tot_ID,Loc,Date,Mo,QTR,I D,Sex,Age,Mass,FA,MFA,BCS,PregY,LactY,PupY,SeroPos,LUM,PCRPos,CHIP,CHIPY
2552,CH,4-Aug-06,8,3,34_64,M,A,706,171,4.13,F,NA,NA,NA,N,NA,NA,NA,0
2553,CH,4-Aug-06,8,3,34_65,M,A,782,184,4.25,F,NA,NA,NA,Y,NA,NA,NA,0
2554,CH,4-Aug-06,8,3,34_66,M,J,294,145,2.03,F,NA,NA,NA,N,NA,NA,NA,0
2555,CH,4-Aug-06,8,3,34_67,M,A,836,180,4.64,F,NA,NA,NA,Y,NA,NA,NA,0
2556,CH,4-Aug-06,8,3,34_68,M,A,684,175,3.91,F,NA,NA,NA,Y,NA,NA,NA,0
2557,CH,4-Aug-06,8,3,34_69,M,A,850,175,4.86,F,NA,NA,NA,N,NA,NA,NA,0
2558,CH,4-Aug-06,8,3,34_70,M,J,318,150,2.12,F,NA,NA,NA,Y,NA,NA,NA,0
2559,CH,4-Aug-06,8,3,34_71,M,J,344,147,2.34,F,NA,NA,NA,N,NA,NA,NA,0
2560,CH,4-Aug-06,8,3,34_72,M,J,368,149,2.47,F,NA,NA,NA,Y,NA,NA,NA,0
2561,CH,4-Aug-06,8,3,34_73,M,A,726,168,4.32,F,NA,NA,NA,N,NA,NA,NA,0
2562,CH,4-Aug-06,8,3,34_74,M,A,662,175,3.78,F,NA,NA,NA,N,NA,NA,NA,0
2563,CH,4-Aug-06,8,3,34_75,M,A,720,170,4.24,F,NA,NA,NA,Y,NA,NA,NA,0
2564,CH,4-Aug-06,8,3,34_76,F,J,314,133,2.36,F,NA,NA,NA,Y,NA,NA,NA,0
2565,CH,4-Aug-06,8,3,34_77,M,A,724,176,4.11,F,NA,NA,NA,Y,NA,NA,NA,0
2566,CH,4-Aug-06,8,3,34_78,M,A,466,159,2.93,F,NA,NA,NA,N,NA,NA,NA,0
2567,CH,4-Aug-06,8,3,34_79,M,A,712,175,4.07,F,NA,NA,NA,Y,NA,NA,NA,0
2568,CH,4-Aug-06,8,3,34_80,M,A,711,167,4.26,G,NA,NA,NA,N,NA,NA,NA,0
2569,CH,4-Aug-06,8,3,34_81,M,J,336,150,2.24,F,NA,NA,NA,N,NA,NA,NA,0
2570,CH,4-Aug-06,8,3,34_82,M,A,818,181,4.52,G,NA,NA,NA,N,NA,NA,NA,0
2571,CH,4-Aug-06,8,3,34_83,M,A,772,181,4.27,F,NA,NA,NA,N,NA,NA,NA,0
2572,CH,4-Aug-06,8,3,34_84,M,A,616,179,3.44,F,NA,NA,NA,Y,NA,NA,NA,0
2573,CH,4-Aug-06,8,3,34_85,F,J,262,138,1.9,F,NA,NA,NA,N,NA,NA,NA,0
2574,CH,4-Aug-06,8,3,34_86,M,A,768,177,4.34,F,NA,NA,NA,Y,NA,NA,NA,0
2575,CH,4-Aug-06,8,3,34_87,F,A,520,164,3.17,F,N,N,N,N,NA,NA,NA,0
2576,CH,4-Aug-06,8,3,34_88,F,A,594,176,3.38,P,N,N,N,N,NA,NA,NA,0
2577,CH,4-Aug-06,8,3,34_89,M,A,630,171,3.68,F,NA,NA,NA,N,NA,NA,NA,0
2578,CH,4-Aug-06,8,3,34_90,M,J,336,147,2.29,F,NA,NA,NA,N,NA,NA,NA,0
2579,CH,4-Aug-06,8,3,34_91,F,J,242,138,1.75,F,NA,NA,NA,N,NA,NA,NA,0
2580,CH,4-Aug-06,8,3,34_92,F,A,486,166,2.93,F,N,N,N,N,NA,NA,NA,0
2581,CH,4-Aug-06,8,3,34_93,F,J,310,144,2.15,F,NA,NA,NA,N,NA,NA,NA,0
2582,CH,4-Aug-06,8,3,34_94,M,J,326,143,2.28,F,NA,NA,NA,N,NA,NA,NA,0
2583,CH,4-Aug-06,8,3,34_95,M,A,782,174,4.49,F,NA,NA,NA,Y,NA,NA,NA,0
2584,CH,4-Aug-06,8,3,34_96,M,A,626,174,3.6,F,NA,NA,NA,N,NA,NA,NA,0
2585,CH,4-Aug-06,8,3,34_97,M,J,364,150,2.43,F,NA,NA,NA,N,NA,NA,NA,0
2586,CH,4-Aug-06,8,3,34_98,F,J,308,144,2.14,F,NA,NA,NA,Y,NA,NA,NA,0
2587,CH,4-Aug-06,8,3,34_99,F,J,300,147,2.04,F,NA,NA,NA,N,NA,NA,NA,0
2588,CH,4-Aug-06,8,3,34_100,F,A,478,167,2.86,F,N,N,N,Y,NA,NA,NA,0
2589,CH,4-Aug-06,8,3,34_101,M,J,298,153,1.95,F,NA,NA,NA,N,NA,NA,NA,0
2590,CH,4-Aug-06,8,3,34_102,M,J,388,154,2.52,F,NA,NA,NA,N,NA,NA,NA,0
2591,CH,4-Aug-06,8,3,34_103,M,J,340,147,2.31,F,NA,NA,NA,N,NA,NA,NA,0
2592,CH,4-Aug-06,8,3,34_104,M,A,766,171,4.48,F,NA,NA,NA,Y,NA,NA,NA,0
2593,CH,4-Aug-06,8,3,34_105,M,A,618,172,3.59,F,NA,NA,NA,Y,NA,NA,NA,0
2594,CH,4-Aug-06,8,3,34_106,M,A,846,182,4.65,G,NA,NA,NA,Y,NA,NA,NA,0
2595,CH,4-Aug-06,8,3,34_107,M,J,362,155,2.34,F,NA,NA,NA,N,NA,NA,NA,0
2596,CH,4-Aug-06,8,3,34_108,M,J,362,145,2.5,F,NA,NA,NA,N,NA,NA,NA,0
2597,CH,4-Aug-06,8,3,34_109,F,A,494,174,2.84,F,N,N,N,NA,NA,NA,NA,0
2598,CH,4-Aug-06,8,3,34_110,F,J,320,145,2.21,F,NA,NA,NA,NA,NA,NA,NA,0
2599,CH,4-Aug-06,8,3,34_111,M,J,380,142,2.68,F,NA,NA,NA,NA,NA,NA,NA,0
2600,CH,4-Aug-06,8,3,34_112,M,J,384,156,2.46,F,NA,NA,NA,NA,NA,NA,NA,0
2601,CH,4-Aug-06,8,3,34_113,M,J,352,149,2.36,F,NA,NA,NA,NA,NA,NA,NA,0
2602,CH,4-Aug-06,8,3,34_114,F,J,308,146,2.11,F,NA,NA,NA,NA,NA,NA,NA,0
2603,CH,4-Aug-06,8,3,34_115,F,J,376,143,2.63,F,NA,NA,NA,NA,NA,NA,NA,0
2604,TH,24-Feb-07,2,1,35_01,M,J,450,150,3,F,NA,NA,NA,N,NA,NA,NA,0
2605,TH,24-Feb-07,2,1,35_02,F,J,502,160,3.14,F,NA,NA,NA,N,NA,NA,NA,0
2606,TH,24-Feb-07,2,1,35_03,F,A,610,162,3.77,G,Y,N,N,Y,NA,NA,NA,0
2607,TH,24-Feb-07,2,1,35_04,F,A,630,172,3.66,G,Y,N,N,Y,NA,NA,NA,0
2608,TH,24-Feb-07,2,1,35_05,M,A,690,170,4.06,F,NA,NA,NA,N,NA,NA,NA,0
2609,TH,24-Feb-07,2,1,35_06,M,A,664,170,3.91,F,NA,NA,NA,N,NA,NA,NA,0
2610,TH,24-Feb-07,2,1,35_07,F,J,382,150,2.55,F,NA,NA,NA,N,NA,NA,NA,0
2611,TH,24-Feb-07,2,1,35_08,F,A,566,168,3.37,G,Y,N,N,N,NA,NA,NA,0
2612,TH,24-Feb-07,2,1,35_09,M,A,618,175,3.53,F,NA,NA,NA,N,NA,NA,NA,0
2613,TH,24-Feb-07,2,1,35_10,M,J,470,160,2.94,P,NA,NA,NA,Y,NA,NA,NA,0
2614,TH,24-Feb-07,2,1,35_11,M,A,580,160,3.63,P,NA,NA,NA,N,NA,NA,NA,0
2615,TH,24-Feb-07,2,1,35_12,F,J,400,155,2.58,P,NA,NA,NA,Y,NA,NA,NA,0
2616,TH,24-Feb-07,2,1,35_13,M,A,578,176,3.28,F,NA,NA,NA,Y,NA,NA,NA,0
2617,TH,24-Feb-07,2,1,35_14,F,A,580,162,3.58,P,Y,N,N,N,NA,NA,NA,0
2618,TH,24-Feb-07,2,1,35_15,F,A,566,158,3.58,P,Y,N,N,Y,NA,NA,NA,0
2619,TH,24-Feb-07,2,1,35_16,M,A,834,170,4.91,F,NA,NA,NA,Y,NA,NA,NA,0
2620,TH,24-Feb-07,2,1,35_17,M,J,430,154,2.79,P,NA,NA,NA,N,NA,NA,NA,0
2621,TH,24-Feb-07,2,1,35_18,M,A,608,162,3.75,F,NA,NA,NA,Y,NA,NA,NA,0
2622,TH,24-Feb-07,2,1,35_19,M,A,666,175,3.81,F,NA,NA,NA,Y,NA,NA,NA,0
2623,TH,24-Feb-07,2,1,35_20,M,A,626,170,3.68,G,NA,NA,NA,Y,NA,NA,NA,0
2624,TH,24-Feb-07,2,1,35_21,F,A,632,168,3.76,G,Y,N,N,N,NA,NA,NA,0
2625,TH,24-Feb-07,2,1,35_22,M,A,666,170,3.92,G,NA,NA,NA,Y,NA,NA,NA,0
2626,TH,24-Feb-07,2,1,35_23,F,A,746,171,4.36,G,Y,NA,NA,N,NA,NA,NA,0
2627,TH,24-Feb-07,2,1,35_24,F,A,556,165,3.37,F,Y,N,N,Y,NA,NA,NA,0
2628,TH,24-Feb-07,2,1,35_25,M,A,505,160,3.16,F,NA,NA,NA,N,NA,NA,NA,0
2629,TH,24-Feb-07,2,1,35_26,F,A,628,164,3.83,G,Y,N,N,N,NA,NA,NA,0
2630,TH,24-Feb-07,2,1,35_27,M,A,656,182,3.6,G,NA,NA,NA,N,NA,NA,NA,0
2631,TH,24-Feb-07,2,1,35_28,F,J,424,155,2.74,F,NA,NA,NA,N,NA,NA,NA,0
2632,TH,24-Feb-07,2,1,35_29,F,A,562,166,3.39,F,Y,N,N,N,NA,NA,NA,0
2633,TH,24-Feb-07,2,1,35_30,M,J,380,150,2.53,G,NA,NA,NA,N,NA,NA,NA,0
2634,TH,24-Feb-07,2,1,35_31,F,J,370,154,2.4,G,NA,NA,NA,N,NA,NA,NA,0
2635,TH,24-Feb-07,2,1,35_32,F,A,630,173,3.64,G,Y,N,N,Y,NA,NA,NA,0
2636,TH,24-Feb-07,2,1,35_33,F,A,596,165,3.61,F,Y,N,N,N,NA,NA,NA,0
2637,TH,24-Feb-07,2,1,35_34,F,J,422,158,2.67,G,NA,NA,NA,N,NA,NA,NA,0
2638,TH,24-Feb-07,2,1,35_35,M,A,574,165,3.48,F,NA,NA,NA,Y,NA,NA,NA,0
2639,TH,24-Feb-07,2,1,35_36,M,J,424,145,2.92,G,NA,NA,NA,N,NA,NA,NA,0
2640,TH,24-Feb-07,2,1,35_37,M,A,638,170,3.75,F,NA,NA,NA,Y,NA,NA,NA,0
2641,TH,24-Feb-07,2,1,35_38,F,A,588,165,3.56,G,Y,N,N,N,NA,NA,NA,0
2642,TH,24-Feb-07,2,1,35_39,M,A,620,168,3.69,G,NA,NA,NA,Y,NA,NA,NA,0
2643,TH,24-Feb-07,2,1,35_40,F,A,512,160,3.2,G,Y,N,N,Y,NA,NA,NA,0
2644,TH,24-Feb-07,2,1,35_41,F,A,486,165,2.95,F,N,N,N,N,NA,NA,NA,0
2645,TH,24-Feb-07,2,1,35_42,M,J,512,166,3.08,P,NA,NA,NA,Y,NA,NA,NA,0
2646,TH,24-Feb-07,2,1,35_43,F,J,370,145,2.55,F,NA,NA,NA,N,NA,NA,NA,0
2647,TH,24-Feb-07,2,1,35_44,F,A,618,170,3.64,G,Y,N,N,N,NA,NA,NA,0
2648,TH,24-Feb-07,2,1,35_45,F,A,514,172,2.99,F,Y,N,N,Y,NA,NA,NA,0
2649,TH,24-Feb-07,2,1,35_46,F,A,580,164,3.54,G,Y,N,N,N,NA,NA,NA,0
2650,TH,24-Feb-07,2,1,35_47,F,A,656,165,3.98,G,Y,N,N,Y,NA,NA,NA,0
2651,TH,24-Feb-07,2,1,35_48,F,J,395,145,2.72,G,NA,NA,NA,N,NA,NA,NA,0
2652,TH,24-Feb-07,2,1,35_49,M,J,470,160,2.94,G,NA,NA,NA,N,NA,NA,NA,0
2653,TH,24-Feb-07,2,1,35_50,F,A,570,171,3.33,F,N,N,N,N,NA,NA,NA,0
2654,TH,24-Feb-07,2,1,35_51,F,A,440,165,2.67,F,Y,N,N,N,NA,NA,NA,0
2655,TH,24-Feb-07,2,1,35_52,F,A,556,170,3.27,G,Y,N,N,Y,NA,NA,NA,0
2656,TH,24-Feb-07,2,1,35_53,M,J,446,156,2.86,F,NA,NA,NA,Y,NA,NA,NA,0
2657,TH,24-Feb-07,2,1,35_54,M,A,734,170,4.32,F,NA,NA,NA,N,NA,NA,NA,0
2658,TH,24-Feb-07,2,1,35_55,M,A,594,175,3.39,G,NA,NA,NA,Y,NA,NA,NA,0
2659,TH,24-Feb-07,2,1,35_56,M,A,724,176,4.11,F,NA,NA,NA,N,NA,NA,NA,0
2660,TH,24-Feb-07,2,1,35_57,M,A,706,165,4.28,G,NA,NA,NA,N,NA,NA,NA,0
2661,TH,24-Feb-07,2,1,35_58,F,A,582,170,3.42,F,Y,N,N,Y,NA,NA,NA,0
2662,TH,24-Feb-07,2,1,35_59,M,A,580,174,3.33,G,NA,NA,NA,Y,NA,NA,NA,0
2663,TH,24-Feb-07,2,1,35_60,M,A,620,170,3.65,F,NA,NA,NA,N,NA,NA,NA,0
2664,TH,24-Feb-07,2,1,35_61,F,J,406,145,2.8,G,NA,NA,NA,N,NA,NA,NA,0
2665,TH,24-Feb-07,2,1,35_62,M,A,736,175,4.21,G,NA,NA,NA,Y,NA,NA,NA,0
2666,TH,24-Feb-07,2,1,35_63,M,A,714,170,4.2,G,NA,NA,NA,Y,NA,NA,NA,0
2667,TH,24-Feb-07,2,1,35_64,F,J,448,150,2.99,F,NA,NA,NA,N,NA,NA,NA,0
2668,TH,24-Feb-07,2,1,35_65,F,A,662,172,3.85,P,Y,N,N,Y,NA,NA,NA,0
2669,TH,24-Feb-07,2,1,35_66,M,A,718,172,4.17,G,NA,NA,NA,Y,NA,NA,NA,0
2670,TH,24-Feb-07,2,1,35_67,F,A,668,162,4.12,G,Y,N,N,Y,NA,NA,NA,0
2671,TH,24-Feb-07,2,1,35_68,M,J,262,127,2.06,G,NA,NA,NA,N,NA,NA,NA,0
2672,TH,24-Feb-07,2,1,35_69,F,A,502,155,3.24,G,Y,N,N,N,NA,NA,NA,0
2673,TH,24-Feb-07,2,1,35_70,M,A,586,157,3.73,G,NA,NA,NA,N,NA,NA,NA,0
2674,TH,24-Feb-07,2,1,35_71,M,A,662,170,3.89,G,NA,NA,NA,N,NA,NA,NA,0
2675,TH,24-Feb-07,2,1,35_72,F,J,440,152,2.89,G,NA,NA,NA,N,NA,NA,NA,0
2676,TH,24-Feb-07,2,1,35_73,M,J,442,149,2.97,G,NA,NA,NA,N,NA,NA,NA,0
2677,TH,24-Feb-07,2,1,35_74,M,A,500,156,3.21,F,NA,NA,NA,N,NA,NA,NA,0
2678,TH,24-Feb-07,2,1,35_75,F,J,428,149,2.87,G,NA,NA,NA,N,NA,NA,NA,0
2679,TH,24-Feb-07,2,1,35_76,F,A,616,170,3.62,G,Y,N,N,N,NA,NA,NA,0
2680,TH,24-Feb-07,2,1,35_77,F,A,722,172,4.2,G,Y,N,N,N,NA,NA,NA,0
2681,TH,24-Feb-07,2,1,35_78,F,A,692,164,4.22,G,Y,N,N,Y,NA,NA,NA,0
2682,TH,24-Feb-07,2,1,35_79,M,A,780,175,4.46,G,NA,NA,NA,N,NA,NA,NA,0
2683,TH,24-Feb-07,2,1,35_80,M,A,802,172,4.66,F,NA,NA,NA,Y,NA,NA,NA,0
2684,TH,24-Feb-07,2,1,35_81,M,A,458,150,3.05,G,NA,NA,NA,N,NA,NA,NA,0
2685,TH,24-Feb-07,2,1,35_82,F,A,594,155,3.83,G,Y,N,N,Y,NA,NA,NA,0
2686,TH,24-Feb-07,2,1,35_83,F,J,424,150,2.83,F,NA,NA,NA,N,NA,NA,NA,0
2687,TH,24-Feb-07,2,1,35_84,M,A,704,170,4.14,G,NA,NA,NA,Y,NA,NA,NA,0
2688,TH,24-Feb-07,2,1,35_85,F,A,706,169,4.18,G,Y,N,N,Y,NA,NA,NA,0
2689,TH,24-Feb-07,2,1,35_86,M,A,718,166,4.33,G,NA,NA,NA,N,NA,NA,NA,0
2690,TH,24-Feb-07,2,1,35_87,M,J,504,161,3.13,G,NA,NA,NA,N,NA,NA,NA,0
2691,TH,24-Feb-07,2,1,35_88,F,A,636,160,3.98,G,Y,N,N,Y,NA,NA,NA,0
2692,TH,24-Feb-07,2,1,35_89,F,A,696,170,4.09,G,Y,N,N,N,NA,NA,NA,0
2693,TH,24-Feb-07,2,1,35_90,M,A,622,164,3.79,G,NA,NA,NA,N,NA,NA,NA,0
2694,TH,24-Feb-07,2,1,35_91,F,A,632,170,3.72,G,Y,N,N,N,NA,NA,NA,0
2695,TH,24-Feb-07,2,1,35_92,F,A,400,148,2.7,G,Y,N,N,N,NA,NA,NA,0
2696,TH,24-Feb-07,2,1,35_93,M,A,742,167,4.44,F,NA,NA,NA,Y,NA,NA,NA,0
2697,TH,24-Feb-07,2,1,35_94,F,A,628,163,3.85,G,Y,N,N,Y,NA,NA,NA,0
2698,TH,24-Feb-07,2,1,35_95,M,A,728,160,4.55,G,NA,NA,NA,N,NA,NA,NA,0
2699,TH,24-Feb-07,2,1,35_96,M,J,446,150,2.97,F,NA,NA,NA,N,NA,NA,NA,0
2700,TH,24-Feb-07,2,1,35_97,M,A,748,175,4.27,G,NA,NA,NA,Y,NA,NA,NA,0
2701,TH,24-Feb-07,2,1,35_98,M,A,662,165,4.01,G,NA,NA,NA,Y,NA,NA,NA,0
2702,TH,24-Feb-07,2,1,35_99,F,J,464,157,2.96,G,NA,NA,NA,N,NA,NA,NA,0
2703,TH,24-Feb-07,2,1,35_100,F,A,644,151,4.26,G,Y,N,N,N,NA,NA,NA,0
2704,TH,24-Feb-07,2,1,35_101,F,A,704,162,4.35,G,Y,N,N,Y,NA,NA,NA,0
2705,TH,24-Feb-07,2,1,35_102,F,A,692,168,4.12,G,Y,N,N,Y,NA,NA,NA,0
2706,TH,24-Feb-07,2,1,35_103,F,A,644,162,3.98,G,Y,N,N,N,NA,NA,NA,0
2707,TH,24-Feb-07,2,1,35_104,M,A,664,166,4,G,NA,NA,NA,N,NA,NA,NA,0
2708,TH,24-Feb-07,2,1,35_105,M,A,668,173,3.86,G,NA,NA,NA,N,NA,NA,NA,0
2709,TH,24-Feb-07,2,1,35_106,F,A,654,161,4.06,G,Y,N,N,Y,NA,NA,NA,0
2710,TH,24-Feb-07,2,1,35_107,M,J,458,156,2.94,G,NA,NA,NA,N,NA,NA,NA,0
2711,TH,24-Feb-07,2,1,35_108,F,A,682,167,4.08,G,Y,N,N,N,NA,NA,NA,0
2712,TH,24-Feb-07,2,1,35_109,F,A,654,155,4.22,G,Y,N,N,N,NA,NA,NA,0
2713,TH,24-Feb-07,2,1,35_110,F,A,704,173,4.07,G,Y,N,N,Y,NA,NA,NA,0
2714,TH,24-Feb-07,2,1,35_111,M,J,444,158,2.81,F,NA,NA,NA,N,NA,NA,NA,0
2715,TH,24-Feb-07,2,1,35_112,F,J,394,152,2.59,F,NA,NA,NA,N,NA,NA,NA,0
2716,TH,24-Feb-07,2,1,35_113,M,A,834,180,4.63,G,NA,NA,NA,N,NA,NA,NA,0
2717,TH,24-Feb-07,2,1,35_114,M,A,726,170,4.27,G,NA,NA,NA,N,NA,NA,NA,0
2718,TH,24-Feb-07,2,1,35_115,F,A,628,170,3.69,G,Y,N,N,Y,NA,NA,NA,0
2719,TH,24-Feb-07,2,1,35_116,M,A,702,175,4.01,G,NA,NA,NA,Y,NA,NA,NA,0
2720,TH,24-Feb-07,2,1,35_117,M,A,790,173,4.57,G,NA,NA,NA,Y,NA,NA,NA,0
2721,TH,24-Feb-07,2,1,35_118,M,A,794,175,4.54,G,NA,NA,NA,Y,NA,NA,NA,0
2722,KU,4-Aug-07,8,3,36_01,M,J,368,144,2.56,G,NA,NA,NA,N,NA,NA,NA,0
2723,KU,4-Aug-07,8,3,36_02,F,J,360,146,2.47,G,NA,NA,NA,N,NA,NA,NA,0
2724,KU,4-Aug-07,8,3,36_03,M,A,680,164,4.15,G,NA,NA,NA,N,NA,NA,NA,0
2725,KU,4-Aug-07,8,3,36_04,M,A,726,174,4.17,F,NA,NA,NA,N,NA,NA,NA,0
2726,KU,4-Aug-07,8,3,36_05,M,A,748,162,4.62,F,NA,NA,NA,N,NA,NA,NA,0
2727,KU,4-Aug-07,8,3,36_06,M,J,354,144,2.46,G,NA,NA,NA,N,NA,NA,NA,0
2728,KU,4-Aug-07,8,3,36_07,M,J,308,140,2.2,G,NA,NA,NA,N,NA,NA,NA,0
2729,KU,4-Aug-07,8,3,36_08,M,A,780,170,4.59,G,NA,NA,NA,Y,NA,NA,NA,0
2730,KU,4-Aug-07,8,3,36_09,M,A,900,181,4.97,G,NA,NA,NA,Y,NA,NA,NA,0
2731,KU,4-Aug-07,8,3,36_10,F,J,368,145,2.54,G,NA,NA,NA,N,NA,NA,NA,0
2732,KU,4-Aug-07,8,3,36_11,M,A,596,175,3.41,F,NA,NA,NA,Y,NA,NA,NA,0
2733,KU,4-Aug-07,8,3,36_12,F,A,538,175,3.07,F,N,N,N,N,NA,NA,NA,0
2734,KU,4-Aug-07,8,3,36_13,M,J,360,153,2.35,G,NA,NA,NA,Y,NA,NA,NA,0
2735,KU,4-Aug-07,8,3,36_14,M,J,392,148,2.65,G,NA,NA,NA,N,NA,NA,NA,0
2736,KU,4-Aug-07,8,3,36_15,M,J,378,155,2.44,G,NA,NA,NA,Y,NA,NA,NA,0
2737,KU,4-Aug-07,8,3,36_16,F,J,258,144,1.79,G,NA,NA,NA,Y,NA,NA,NA,0
2738,KU,4-Aug-07,8,3,36_17,F,J,280,146,1.92,F,NA,NA,NA,Y,NA,NA,NA,0
2739,KU,4-Aug-07,8,3,36_18,F,A,620,166,3.73,F,N,Y,N,Y,NA,NA,NA,0
2740,KU,4-Aug-07,8,3,36_19,M,A,606,164,3.7,F,NA,NA,NA,N,NA,NA,NA,0
2741,KU,4-Aug-07,8,3,36_20,F,J,296,140,2.11,G,NA,NA,NA,N,NA,NA,NA,0
2742,KU,4-Aug-07,8,3,36_21,F,A,552,161,3.43,G,N,Y,N,N,NA,NA,NA,0
2743,KU,4-Aug-07,8,3,36_22,M,A,780,167,4.67,F,NA,NA,NA,N,NA,NA,NA,0
2744,KU,4-Aug-07,8,3,36_23,F,J,356,145,2.46,G,NA,NA,NA,Y,NA,NA,NA,0
2745,KU,4-Aug-07,8,3,36_24,M,A,558,165,3.38,F,NA,NA,NA,N,NA,NA,NA,0
2746,KU,4-Aug-07,8,3,36_25,F,J,502,160,3.14,F,NA,NA,NA,Y,NA,NA,NA,0
2747,KU,4-Aug-07,8,3,36_26,M,J,286,141,2.03,G,NA,NA,NA,Y,NA,NA,NA,0
2748,KU,4-Aug-07,8,3,36_27,M,A,596,168,3.55,F,NA,NA,NA,N,NA,NA,NA,0
2749,KU,4-Aug-07,8,3,36_28,M,J,338,148,2.28,G,NA,NA,NA,N,NA,NA,NA,0
2750,KU,4-Aug-07,8,3,36_29,M,J,288,136,2.12,G,NA,NA,NA,N,NA,NA,NA,0
2751,KU,4-Aug-07,8,3,36_30,F,J,304,141,2.16,G,NA,NA,NA,N,NA,NA,NA,0
2752,KU,4-Aug-07,8,3,36_31,M,J,384,148,2.59,F,NA,NA,NA,Y,NA,NA,NA,0
2753,KU,4-Aug-07,8,3,36_32,M,J,340,146,2.33,G,NA,NA,NA,N,NA,NA,NA,0
2754,KU,4-Aug-07,8,3,36_33,M,A,776,165,4.7,G,NA,NA,NA,Y,NA,NA,NA,0
2755,KU,4-Aug-07,8,3,36_34,M,A,696,161,4.32,G,NA,NA,NA,Y,NA,NA,NA,0
2756,KU,4-Aug-07,8,3,36_35,F,J,360,152,2.37,F,NA,NA,NA,N,NA,NA,NA,0
2757,KU,4-Aug-07,8,3,36_36,M,A,638,168,3.8,G,NA,NA,NA,N,NA,NA,NA,0
2758,KU,4-Aug-07,8,3,36_37,F,A,470,160,2.94,F,N,Y,N,N,NA,NA,NA,0
2759,KU,4-Aug-07,8,3,36_38,F,A,542,162,3.35,F,N,Y,N,Y,NA,NA,NA,0
2760,KU,4-Aug-07,8,3,36_39,F,A,530,166,3.19,G,N,Y,N,N,NA,NA,NA,0
2761,KU,4-Aug-07,8,3,36_40,M,A,810,174,4.66,G,NA,NA,NA,Y,NA,NA,NA,0
2762,KU,4-Aug-07,8,3,36_41,F,A,526,164,3.21,G,N,Y,N,N,NA,NA,NA,0
2763,KU,4-Aug-07,8,3,36_42,M,A,614,164,3.74,F,NA,NA,NA,N,NA,NA,NA,0
2764,KU,4-Aug-07,8,3,36_43,F,A,500,161,3.11,F,N,Y,N,Y,NA,NA,NA,0
2765,KU,4-Aug-07,8,3,36_44,M,A,550,170,3.24,G,NA,NA,NA,Y,NA,NA,NA,0
2766,KU,4-Aug-07,8,3,36_45,M,A,892,172,5.19,G,NA,NA,NA,Y,NA,NA,NA,0
2767,KU,4-Aug-07,8,3,36_46,F,J,316,142,2.23,G,NA,NA,NA,N,NA,NA,NA,0
2768,KU,4-Aug-07,8,3,36_47,M,A,766,175,4.38,G,NA,NA,NA,N,NA,NA,NA,0
2769,KU,4-Aug-07,8,3,36_48,M,A,754,166,4.54,G,NA,NA,NA,Y,NA,NA,NA,0
2770,KU,4-Aug-07,8,3,36_49,M,A,808,170,4.75,G,NA,NA,NA,Y,NA,NA,NA,0
2771,KU,4-Aug-07,8,3,36_50,F,A,538,160,3.36,F,N,N,N,N,NA,NA,NA,0
2772,KU,4-Aug-07,8,3,36_51,M,A,816,170,4.8,G,NA,NA,NA,Y,NA,NA,NA,0
2773,KU,4-Aug-07,8,3,36_52,F,A,576,164,3.51,F,N,Y,N,N,NA,NA,NA,0
2774,KU,4-Aug-07,8,3,36_53,F,J,372,147,2.53,G,NA,NA,NA,Y,NA,NA,NA,0
2775,KU,4-Aug-07,8,3,36_54,M,A,588,164,3.59,G,NA,NA,NA,Y,NA,NA,NA,0
2776,KU,4-Aug-07,8,3,36_55,F,A,514,165,3.12,G,N,Y,N,N,NA,NA,NA,0
2777,KU,4-Aug-07,8,3,36_56,F,J,340,150,2.27,G,NA,NA,NA,Y,NA,NA,NA,0
2778,KU,4-Aug-07,8,3,36_57,F,A,420,156,2.69,G,N,N,N,N,NA,NA,NA,0
2779,KU,4-Aug-07,8,3,36_58,F,J,362,153,2.37,G,NA,NA,NA,N,NA,NA,NA,0
2780,KU,4-Aug-07,8,3,36_59,F,A,600,173,3.47,F,N,Y,N,N,NA,NA,NA,0
2781,KU,4-Aug-07,8,3,36_60,M,A,722,164,4.4,G,NA,NA,NA,Y,NA,NA,NA,0
2782,KU,4-Aug-07,8,3,36_61,F,A,484,162,2.99,F,N,Y,N,N,NA,NA,NA,0
2783,KU,4-Aug-07,8,3,36_62,M,A,534,166,3.22,F,NA,NA,NA,Y,NA,NA,NA,0
2784,KU,4-Aug-07,8,3,36_63,F,A,542,163,3.33,F,N,Y,N,N,NA,NA,NA,0
2785,KU,4-Aug-07,8,3,36_64,F,A,534,165,3.24,G,N,N,N,N,NA,NA,NA,0
2786,KU,4-Aug-07,8,3,36_65,F,A,468,164,2.85,G,N,N,N,N,NA,NA,NA,0
2787,KU,4-Aug-07,8,3,36_66,M,A,708,166,4.27,G,NA,NA,NA,Y,NA,NA,NA,0
2788,KU,4-Aug-07,8,3,36_67,F,A,496,167,2.97,F,N,N,N,N,NA,NA,NA,0
2789,KU,4-Aug-07,8,3,36_68,M,A,844,170,4.96,G,NA,NA,NA,Y,NA,NA,NA,0
2790,KU,4-Aug-07,8,3,36_69,F,A,490,168,2.92,F,N,N,N,Y,NA,NA,NA,0
2791,KU,4-Aug-07,8,3,36_70,M,J,404,149,2.71,G,NA,NA,NA,N,NA,NA,NA,0
